cbsa_code,msa_title,variable,count,number_of_msas,number_of_months,mean,standard_deviation,minimum,p1,p5,p10,p25,median,p75,p90,p95,p99,maximum,zero_count,missing_count
24300,"Grand Junction, CO",employment thousands SA,270,1,270,62.45222222222222,3.732681778424715,53.7,54.644999999999996,55.745000000000005,58.19,59.7,61.9,65.3,67.8,68.6,68.93100000000001,69.2,0,0
24500,"Great Falls, MT",ZHVI all-homes SA,228,1,228,206132.54211941804,61369.435072379056,150771.82648324806,150989.8669445029,153140.35036101076,155406.0678280053,159985.120735181,176748.43975101374,244200.03114666973,312415.8459239878,333556.9225795571,344491.4914667639,345114.00189151755,0,0
24500,"Great Falls, MT",permits units SA,228,1,228,100190.2049815679,101277.49427090678,2.64709404457351,6.306812305936335,8.450556422605944,10.41533139698599,15.421523950344199,102.3939803183844,202109.25,202407.3,202506.65,202603.72999999998,202606.0,0,0
24500,"Great Falls, MT",employment thousands SA,228,1,228,36.175877192982455,0.866094898101355,31.2,34.227000000000004,35.035,35.4,35.7,36.1,36.6,37.5,37.7,37.8,38.1,0,0
24540,"Greeley, CO",ZHVI all-homes SA,270,1,270,313402.4668884136,125648.83474635077,174481.3433338419,175048.29116022232,179811.51031382027,183745.7362987754,208255.66973557248,258634.52167646354,410519.46392764593,512050.09518652083,516773.933929603,532275.418091837,537783.6284825378,0,0
24540,"Greeley, CO",permits units SA,270,1,270,101172.38001628919,101059.47802107874,137.847210020397,153.66184206224113,184.8844056084995,212.40359039071882,286.2752242624802,101144.429322438,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
24540,"Greeley, CO",employment thousands SA,270,1,270,96.5551851851852,15.520506609974527,72.8,73.57600000000001,75.39,77.5,81.4,99.30000000000001,109.6,117.85,121.755,122.731,122.9,0,0
24580,"Green Bay, WI",ZHVI all-homes SA,269,1,269,194963.00391365367,63119.97862794882,137179.6376165231,138888.585591497,141479.9673615471,144455.14391254244,151048.92782744093,159496.1274496627,223786.40928945248,307472.2537895975,330785.0473451952,349402.7522246693,350524.1112641294,0,0
24580,"Green Bay, WI",permits units SA,269,1,269,101447.15216217905,101160.23604034002,2.58967271291542,45.34259440604443,58.17514423954092,64.37829943302904,89.2369690779578,201504.0,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
24580,"Green Bay, WI",employment thousands SA,269,1,269,171.94684014869887,6.044810841739543,155.2,162.06799999999998,163.6,164.8,167.1,170.2,178.4,179.92000000000002,181.5,182.232,183.1,0,0
24780,"Greenville, NC",ZHVI all-homes SA,221,1,221,160818.90132501905,43516.43697935796,124871.2078195844,125004.96379555127,125351.81535766996,126223.36293901922,127964.20214036085,137642.43254303528,189399.9068116398,240615.96037828713,242786.14191780915,246904.13820754847,247289.13400890524,0,0
24780,"Greenville, NC",permits units SA,221,1,221,100659.2043333046,101260.45043223386,9.00673523534726,13.93863009546296,25.4114345516957,34.3999307858543,66.9967176930057,447.564278457017,202111.0,202408.0,202507.0,202603.80000000002,202606.0,0,0
24780,"Greenville, NC",employment thousands SA,221,1,221,78.54841628959277,3.79450077306941,71.7,72.82000000000001,73.1,73.4,75.6,78.1,80.5,84.6,85.5,85.88,86.1,0,0
25220,"Hammond, LA",ZHVI all-homes SA,150,1,150,210492.68371932706,20716.27814905321,169156.3096029772,169478.34147361547,176378.00437308114,185419.97914574805,196251.6365698192,206122.6314988137,227410.1821176621,237594.20187260196,243299.60595434788,250900.21654834802,251643.62093170627,0,0
25220,"Hammond, LA",permits units SA,150,1,150,101197.02936163858,101436.18133720031,37.2314264771114,49.055191132145154,71.21058598451742,81.0177149998869,99.23313093935045,101080.90916843932,202304.75,202503.1,202510.55,202604.51,202606.0,0,0
25220,"Hammond, LA",employment thousands SA,150,1,150,46.73266666666667,2.341699510943403,41.0,42.840999999999994,43.5,43.79,44.9,46.2,49.3,49.7,50.4,51.551,51.8,0,0
25500,"Harrisonburg, VA",ZHVI all-homes SA,202,1,202,244839.45823222704,56536.510325730225,186744.09085841558,186870.4834226482,187657.97437212185,190465.5652614334,195585.05860687414,220235.7967061683,301108.66890628735,337078.94496117556,344802.7443066152,352902.4818450729,353861.93637416087,0,0
25500,"Harrisonburg, VA",permits units SA,202,1,202,101120.4387390852,101317.38135386417,15.5743270853732,18.811637188590264,29.365236393331994,34.480926068284866,50.0540666714068,100994.1737549987,202203.75,202409.90000000002,202507.95,202603.99000000002,202606.0,0,0
25500,"Harrisonburg, VA",employment thousands SA,202,1,202,66.9881188118812,3.5338811307838336,60.5,61.0,61.7,62.52,63.8,67.25,70.1,71.8,72.1,72.59899999999999,73.0,0,0
25620,"Hattiesburg, MS",ZHVI all-homes SA,174,1,174,168218.30398045422,28476.90153069343,134952.96913750164,135035.69899824815,135680.87106745614,136790.99014192855,145577.8416618627,158814.83635189175,197344.3924891029,211615.9064862946,212701.7452749384,220018.4270701746,221058.85675318757,0,0
25620,"Hattiesburg, MS",permits units SA,174,1,174,101126.65701747675,101409.66027923302,-0.776281531438848,1.2317424060451572,2.4821167524199548,4.006052136173894,8.176327491262862,100973.76210386398,202210.75,202474.3,202509.34999999998,202604.27,202606.0,0,0
25620,"Hattiesburg, MS",employment thousands SA,174,1,174,64.52758620689654,3.056621341337085,58.0,58.819,59.3,59.8,62.22500000000001,64.9,67.5,68.3,68.6,68.727,69.0,0,0
25980,"Hinesville, GA",ZHVI all-homes SA,266,1,266,169959.8390625357,39974.445185789395,134940.96906209018,135203.71006769984,136286.24747951224,137747.52871754667,139161.89982124715,152870.54993338248,183442.98465165717,248775.07926804846,258529.28617835714,260880.75102918426,261310.1268196787,0,0
25980,"Hinesville, GA",permits units SA,266,1,266,101048.9098691749,101192.57197392861,4.85014966460885,9.48782355165131,17.290699603405727,23.60496193784465,39.47161049890208,100942.6145413523,202011.75,202403.5,202504.75,202603.34999999998,202606.0,0,0
25980,"Hinesville, GA",employment thousands SA,266,1,266,20.068045112781956,1.3793057912883877,16.6,16.7,17.6,18.0,19.5,20.0,21.1,21.9,22.1,22.235000000000003,22.5,0,0
26140,"Homosassa Springs, FL",ZHVI all-homes SA,150,1,150,200853.77856050656,68166.60145194891,108020.76783155907,108925.50336835477,112528.71733483698,115412.8477976305,139011.1097893408,176976.94632771396,277968.8338303348,289428.776653643,290267.03845990426,290652.1209227366,290846.5357912865,0,0
26140,"Homosassa Springs, FL",permits units SA,150,1,150,101215.26015546398,101417.89280031604,43.1926980138533,59.32760551040066,82.29696336138386,86.49000493800622,138.17719100723852,101130.64645610575,202304.75,202503.1,202510.55,202604.51,202606.0,0,0
26140,"Homosassa Springs, FL",employment thousands SA,150,1,150,34.08,1.7107241686514087,29.1,31.139000000000003,32.1,32.190000000000005,33.0,33.4,35.7,36.9,37.0,37.1,37.2,0,0
26300,"Hot Springs, AR",ZHVI all-homes SA,270,1,270,155685.00375982528,46272.74435990777,105539.7162445237,107122.08742223479,111817.84648064745,117334.20121468851,127113.05040830656,135165.35253763103,168229.84010895382,243304.64284447773,248686.5267190842,249556.8603623557,249738.44970781764,0,0
26300,"Hot Springs, AR",permits units SA,270,1,270,101027.41883026814,101204.68136213144,-4.06653781123059,-2.1608138675634483,0.0006018313259698194,1.939864367079316,5.821506863206545,100880.01621727628,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
26300,"Hot Springs, AR",employment thousands SA,270,1,270,38.52185185185185,1.30751484538698,32.6,36.414,37.0,37.1,37.5,38.2,39.5,40.5,40.7,41.0,41.1,0,0
26620,"Huntsville, AL",ZHVI all-homes SA,265,1,265,185757.16777375786,78797.86945918118,81752.55533063003,82746.39151880615,90616.39486730986,100160.47709016438,114282.44388753589,172048.86191416232,237292.1578387485,316084.7368348618,316786.5448258831,318142.8311233937,318292.6910423088,0,0
26620,"Huntsville, AL",permits units SA,265,1,265,101579.52794250955,101043.72023114315,134.79492712764,165.08921758737407,214.5215793262094,243.50879056163419,324.989892403293,201504.0,202012.0,202403.59999999998,202504.8,202603.36,202606.0,0,0
26620,"Huntsville, AL",employment thousands SA,265,1,265,233.1124528301887,28.893669283125895,191.3,192.45600000000002,200.14,205.39999999999998,210.9,222.2,249.4,284.86,291.06,293.46000000000004,295.9,0,0
26820,"Idaho Falls, ID",ZHVI all-homes SA,270,1,270,235915.81953978093,99439.33186027315,132471.09128420972,135088.68999999092,147015.07136748044,150561.41332447127,161162.57291641706,187633.73020071056,294408.7748902718,408371.8320436119,413321.733951178,432565.4220486079,436933.94201028155,0,0
26820,"Idaho Falls, ID",permits units SA,270,1,270,101079.82750982855,101152.18694986675,16.8382389612326,40.7264866784674,56.34861387452039,66.46611664625301,101.0879430643225,101042.09555548971,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
26820,"Idaho Falls, ID",employment thousands SA,270,1,270,65.8,9.682771270641163,52.0,52.876000000000005,55.19,57.29,57.9,61.05,73.15,82.81,83.655,84.3,84.8,0,0
26980,"Iowa City, IA",ZHVI all-homes SA,210,1,210,219315.4385857413,42855.88347292891,171983.2910816269,172223.08117548417,173196.03373874302,173642.22449832165,178567.6363454159,207707.21603000126,255506.41734262227,285762.40992883604,294717.9968065337,304132.9202719306,304285.2707524582,0,0
26980,"Iowa City, IA",permits units SA,210,1,210,101125.04348189344,101285.88770119235,-7.00397235895873,4.894849044482492,26.901172972425996,41.61228014980689,62.083582751806354,101063.64543478991,202201.75,202409.09999999998,202507.55,202603.91,202606.0,0,0
26980,"Iowa City, IA",employment thousands SA,210,1,210,98.03809523809524,4.3183791251346,89.3,89.309,89.89,90.89000000000001,95.1,98.9,101.5,102.73,103.5,104.091,104.4,0,0
27060,"Ithaca, NY",ZHVI all-homes SA,270,1,270,215405.4141082149,64830.31792829923,116238.76490644093,118809.99716351538,131670.33353689298,142856.8896444785,172860.20055542036,201062.1231505544,244405.45709488713,325354.02884041757,343342.01871227275,353753.9280204259,357282.3305230083,0,0
27060,"Ithaca, NY",permits units SA,270,1,270,101029.56092020505,101202.53376446082,-8.09956439166998,-2.2317260840023776,1.7061511778222396,3.760108036957757,10.005059443740276,100799.35933775565,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
27060,"Ithaca, NY",employment thousands SA,270,1,270,54.21074074074074,2.2241984913260984,43.9,48.852000000000004,50.7,51.29,52.3,54.5,55.9,56.809999999999995,57.2,57.531000000000006,57.9,0,0
27100,"Jackson, MI",ZHVI all-homes SA,269,1,269,137288.83601472026,46095.01879364242,76643.90830996174,77312.14122308107,83055.78401153744,85329.19814870146,104086.27250399104,120094.78315111848,170486.07811259956,213368.5398045375,221379.7332451306,228716.19371974742,229691.56085504513,0,0
27100,"Jackson, MI",permits units SA,269,1,269,100651.38685783648,101207.70163531003,-1.12956373908706,-0.8771229560322632,-0.226162050133888,0.060229761594147904,1.30689862319436,35.6351258931458,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
27100,"Jackson, MI",employment thousands SA,269,1,269,57.29070631970261,2.4408577261998423,47.0,52.612,53.339999999999996,53.900000000000006,55.3,58.1,58.8,60.32,60.89999999999999,61.232,61.4,0,0
27140,"Jackson, MS",ZHVI all-homes SA,270,1,270,146621.7557668189,32480.856701979857,111466.68799641274,111874.65260149361,116152.76156175949,116899.99337890388,120900.90208888479,133340.8876374172,162956.0793700071,202928.94906944592,209607.3658624231,214935.15756550868,215621.996468553,0,0
27140,"Jackson, MS",permits units SA,270,1,270,101081.94721992717,101150.05249890739,53.6919901993027,61.98395250330104,81.29252133225506,92.47787889117356,118.78099384020176,100905.43176274949,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
27140,"Jackson, MS",employment thousands SA,270,1,270,288.86185185185184,8.397405572539517,257.6,274.818,277.3,278.8,281.5,287.79999999999995,296.4,300.1,301.555,303.231,303.7,0,0
27180,"Jackson, TN",ZHVI all-homes SA,270,1,270,135649.743358437,36677.29024961877,103288.3862279515,103759.69903861222,104892.2178207433,105778.02417076446,109784.25862698168,118039.40622851989,150992.52923344387,202590.39564358687,207330.81066786766,210211.1767563298,211096.69592799782,0,0
27180,"Jackson, TN",permits units SA,270,1,270,101034.31827353827,101197.76763062761,3.22285042954555,5.7251090017169215,10.737662701868821,13.024291073078158,18.762903145210377,100824.9413194281,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
27180,"Jackson, TN",employment thousands SA,270,1,270,82.0337037037037,4.169317603626747,74.4,74.5,75.7,77.08999999999999,79.025,80.95,84.5,89.31,89.6,90.131,90.3,0,0
27260,"Jacksonville, FL",ZHVI all-homes SA,270,1,270,229679.10706039894,75170.94384186299,139546.31283284922,139636.60932273045,141548.36654111292,151260.77572757052,170984.5750313896,209477.10990522435,255902.30160189435,364742.09161573235,367398.00069300167,373699.5873176643,374300.27778130287,0,0
27260,"Jacksonville, FL",permits units SA,270,1,270,101682.88402505063,100548.51931562656,362.18082275075,679.192568630368,845.6454561325179,961.5600412288217,1223.2523723227225,102400.47608268443,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
27260,"Jacksonville, FL",employment thousands SA,270,1,270,669.8422222222222,78.07886296960922,565.5,569.922,577.345,584.3,600.7249999999999,641.1500000000001,728.1500000000001,800.31,804.1199999999999,806.7239999999999,807.7,0,0
27340,"Jacksonville, NC",ZHVI all-homes SA,251,1,251,189180.86737675563,45660.32964254998,132342.50138972583,134791.03891018446,147913.2002826382,150673.3369031259,157666.13242341907,173854.91182213245,199616.0045872265,277494.0500533218,284443.67714805214,293544.0158039783,294041.1964651191,0,0
27340,"Jacksonville, NC",permits units SA,251,1,251,100695.2394640044,101190.01845637549,32.6834062043572,48.9744911980382,67.46501748510104,77.3316495190675,100.956407957287,462.825602149408,202103.5,202405.0,202505.5,202603.5,202606.0,0,0
27340,"Jacksonville, NC",employment thousands SA,251,1,251,49.482868525896414,3.2775578314723024,41.4,42.25,43.75,45.7,47.5,49.0,51.0,54.9,55.2,55.45,55.6,0,0
27620,"Jefferson City, MO",ZHVI all-homes SA,81,1,81,137849.4828154433,2728.6963547327814,132585.29580966613,132668.0971885993,133196.98281304946,133346.65181684718,136346.66603265403,137840.19845133086,139783.21572392184,140843.86579374122,141762.67368704436,143537.78374128308,143675.76369771681,0,0
27620,"Jefferson City, MO",permits units SA,81,1,81,99409.30981192719,101254.50322260885,8.50943054161385,11.097470420239809,12.7876172271214,13.8190099248303,16.6380997167839,28.462264183156,201304.0,201404.0,201408.0,201411.2,201412.0,0,0
27620,"Jefferson City, MO",employment thousands SA,81,1,81,76.89999999999999,1.3406155302695846,75.6,75.67999999999999,75.8,75.8,75.9,76.4,77.3,79.4,79.9,80.02,80.1,0,0
27740,"Johnson City, TN",ZHVI all-homes SA,270,1,270,167888.43122341676,55866.330866436554,104990.72510568182,105546.98831419612,111357.98209365051,121520.25028118082,131238.55841822593,140647.83462657745,187539.2925451872,276302.21044305904,283620.77250854496,285126.4516580808,286751.2309993432,0,0
27740,"Johnson City, TN",permits units SA,270,1,270,101046.99515672676,101185.0713547211,-16.8191207466323,0.1781635075995114,9.48644178727264,15.0729820887659,38.107221924967675,100874.14135223356,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
27740,"Johnson City, TN",employment thousands SA,270,1,270,80.23185185185184,3.5311919036634665,73.4,75.46900000000001,75.945,76.4,77.4,79.55,81.8,86.7,87.0,87.3,87.5,0,0
27780,"Johnstown, PA",ZHVI all-homes SA,259,1,259,116016.37533344179,12180.366546068604,101443.44849059959,101587.86720292197,103565.9783523864,104666.05573343733,106504.49350971596,112297.8555574885,122999.07985800345,134144.33726355675,143785.5954245878,148626.43129908142,149073.11166463525,0,0
27780,"Johnstown, PA",permits units SA,259,1,259,100645.75830097185,101228.50505791024,-0.813299044817396,-0.5071035108668953,-0.10073077878484571,0.16778279679002922,1.02676046508493,12.0880701888901,202101.5,202404.2,202505.1,202603.41999999998,202606.0,0,0
27780,"Johnstown, PA",employment thousands SA,259,1,259,55.954054054054055,4.32114112622184,43.2,48.232,49.49,50.099999999999994,51.3,56.6,59.8,61.4,61.7,62.141999999999996,62.5,0,0
27860,"Jonesboro, AR",ZHVI all-homes SA,270,1,270,139104.12171716278,32171.079533728487,100636.16569455924,101471.66024732361,104610.42999813509,111511.5212396603,116071.66525239855,123470.25223521775,156926.75461031246,197401.56903051113,198680.9206221918,206175.1700336018,206725.61745026,0,0
27860,"Jonesboro, AR",permits units SA,270,1,270,101059.73612667684,101172.30375609639,12.9031382154818,26.638200641048204,43.66763946524834,57.204665912535084,77.74987193731978,100881.16333989546,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
27860,"Jonesboro, AR",employment thousands SA,270,1,270,55.03925925925926,5.920553278379129,47.2,47.569,48.0,48.3,49.2,53.45,60.8,63.5,64.255,64.9,65.0,0,0
28100,"Kankakee, IL",ZHVI all-homes SA,207,1,207,153507.37201415797,32142.715739904994,119685.26645442558,119912.25329531085,121550.35141603035,125929.21812692066,128463.64901885192,137241.18573590237,181230.2575709094,207266.43340415432,213329.28407438475,225854.38847176285,226624.5573278023,0,0
28100,"Kankakee, IL",permits units SA,207,1,207,101577.10016048534,101327.08988041435,-2.80008843393958,-0.5376231648190326,0.9821474535572314,1.274530833876382,3.82592439394635,201710.0,202202.5,202409.4,202507.7,202603.94,202606.0,0,0
28100,"Kankakee, IL",employment thousands SA,207,1,207,43.13140096618358,1.3426641638519539,40.4,41.106,41.33,41.5,42.2,42.9,43.8,45.24,45.769999999999996,46.294,46.6,0,0
28740,"Kingston, NY",ZHVI all-homes SA,270,1,270,267674.46114491485,78397.94473002745,192309.88159289898,192716.2328042436,196937.10919753023,199046.5295495584,208505.17933184694,237128.6695514335,276502.9976444089,412394.4349729138,435551.4484458117,445094.58303582674,450765.33478124504,0,0
28740,"Kingston, NY",permits units SA,270,1,270,101032.35047918955,101199.7398723934,-3.86327072572044,0.8339033451109567,5.523945222428365,8.014164051100122,14.58766517308065,100841.46933361013,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
28740,"Kingston, NY",employment thousands SA,270,1,270,60.522222222222226,2.252703181357046,48.1,52.39,56.33500000000001,58.589999999999996,59.625,60.8,61.9,63.01,63.4,63.724000000000004,64.3,0,0
28940,"Knoxville, TN",ZHVI all-homes SA,270,1,270,201528.06664658096,77009.05188552839,124620.68910043464,126020.93634033341,134333.22112999178,145832.1138835542,150692.35084704962,159957.40692115529,224076.3987530212,353763.96071728965,363583.04379320244,369364.2444423106,370194.4098802151,0,0
28940,"Knoxville, TN",permits units SA,270,1,270,101236.73431210237,100995.05245335538,149.862041950703,206.32119388827806,245.170113458149,272.18860918607464,388.75722189769726,101255.17049873677,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
28940,"Knoxville, TN",employment thousands SA,270,1,270,391.70962962962966,31.547659995052424,352.2,353.9,355.67999999999995,359.38999999999993,367.12500000000006,381.65,406.59999999999997,449.02,454.61,457.59299999999996,458.2,0,0
29020,"Kokomo, IN",ZHVI all-homes SA,210,1,210,115404.1315023763,37790.328398046986,77020.81100786179,77071.74357723209,77269.89174450672,78802.48799724488,82598.96466264562,100502.91269797005,148989.05341455145,175276.05565249117,187599.05211746012,195632.74644415395,196148.30135945432,0,0
29020,"Kokomo, IN",permits units SA,210,1,210,101091.93917198562,101319.05999339418,-2.55774040137176,-0.43846575563752205,3.6778746906688267,6.635577334440562,11.279369589986949,100905.07938355883,202201.75,202409.09999999998,202507.55,202603.91,202606.0,0,0
29020,"Kokomo, IN",employment thousands SA,210,1,210,38.27952380952381,2.0832918747298854,31.0,34.9,35.44499999999999,36.0,36.6,37.8,40.175000000000004,41.3,41.655,41.991,42.1,0,0
29180,"Lafayette, LA",ZHVI all-homes SA,270,1,270,179282.29571424052,21161.738729475277,132193.29303138857,134293.13997682766,137738.80829135716,152262.12553074167,163373.89926555956,186708.34040589386,196276.9288077099,205079.27805463396,208632.07917177794,211720.99350024812,212530.50090821445,0,0
29180,"Lafayette, LA",permits units SA,270,1,270,101110.4745542711,101121.47560868924,78.2231145931481,109.82258659405441,132.59484878518552,139.653599430144,165.059500959833,100952.74633492512,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
29180,"Lafayette, LA",employment thousands SA,270,1,270,178.02,7.873972937096394,156.7,157.80700000000002,160.97,166.23000000000002,174.64999999999998,178.14999999999998,183.35000000000002,188.2,188.81,190.0,190.2,0,0
29340,"Lake Charles, LA",ZHVI all-homes SA,125,1,125,211721.47046346174,9650.362031723263,192591.61822614618,192737.75779673422,195428.33465456573,198694.1409222686,203525.08138992087,213803.32376061883,220036.31089500952,222303.21779961212,224172.40681041632,228058.02613884633,229097.80625943808,0,0
29340,"Lake Charles, LA",permits units SA,125,1,125,100407.14363107034,101535.98830014479,2.15067089931852,25.75921837704326,50.0503753545251,57.0488311766997,72.067684773768,279.598217185406,202311.0,202505.59999999998,202511.8,202604.76,202606.0,0,0
29340,"Lake Charles, LA",employment thousands SA,125,1,125,111.1328,9.59325852003677,92.1,95.37200000000001,101.32,102.53999999999999,103.5,105.6,121.2,125.0,126.17999999999999,126.952,127.1,0,0
29540,"Lancaster, PA",ZHVI all-homes SA,270,1,270,240481.91637143653,64059.7457348472,155949.41578786305,157226.44496692653,172753.78765969534,191710.70398162454,198492.9161328548,210369.03957388486,263879.1066389467,358446.3420559604,373773.1451704298,389736.3249598411,392780.97861087933,0,0
29540,"Lancaster, PA",permits units SA,270,1,270,101048.0661538739,101184.0054595513,-3.99713579571357,-2.2462490985689048,1.9211574140003533,6.579706859227244,16.207413121948374,100990.85350483973,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
29540,"Lancaster, PA",employment thousands SA,270,1,270,244.3288888888889,14.19914059217605,210.6,224.66899999999998,226.1,227.19,232.74999999999997,240.65,258.65,265.02,267.21000000000004,269.924,271.1,0,0
29700,"Laredo, TX",ZHVI all-homes SA,210,1,210,164512.3464255359,33337.25221030254,123665.45855659567,123801.68460470666,124428.84947112732,126789.74074483884,130174.37563285534,156366.06492100772,202245.71822561795,212141.68438028335,215578.45979301195,217805.0027797275,218058.62119165377,0,0
29700,"Laredo, TX",permits units SA,210,1,210,101144.8797928773,101265.99345854235,58.7506419987262,96.63239783823401,100.67152922132586,104.62112706543479,118.005221729491,100952.3790664245,202201.75,202409.09999999998,202507.55,202603.91,202606.0,0,0
29700,"Laredo, TX",employment thousands SA,210,1,210,101.64952380952381,8.28091278293457,86.5,87.018,88.1,89.48,95.35,101.9,107.65,113.94000000000001,115.3,115.982,116.4,0,0
29740,"Las Cruces, NM",ZHVI all-homes SA,270,1,270,206998.51129244542,42155.106426195234,164642.79143690402,165073.32664356125,166502.6319658731,167375.28654735908,171028.60108361556,190119.3570966897,232244.04386399232,285933.0791252887,289385.556067084,290627.80121900653,290776.9607584065,0,0
29740,"Las Cruces, NM",permits units SA,270,1,270,101063.56918749536,101168.4635268837,44.1392157311648,51.36759226514889,59.41663082848185,64.41729642414553,74.94557645536278,100854.63165626046,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
29740,"Las Cruces, NM",employment thousands SA,270,1,270,72.00185185185185,5.039106943534683,62.0,62.169000000000004,64.245,66.97999999999999,69.4,70.7,74.2,80.50999999999999,82.6,83.755,84.2,0,0
29940,"Lawrence, KS",ZHVI all-homes SA,263,1,263,209904.11780597968,60306.016277726434,144714.92732384804,145582.6618083083,155320.99951769918,163043.23605730984,165261.19061235985,176811.28799455988,242821.71191334067,315341.86316768476,332716.15772847726,342855.0772781659,344449.7632397464,0,0
29940,"Lawrence, KS",permits units SA,263,1,263,100664.16717926892,101204.56034099002,-20.0071725289796,-1.6840929588541598,9.284193636781785,14.33405181514124,24.4579587771765,382.634066593509,202056.5,202403.80000000002,202504.9,202603.38,202606.0,0,0
29940,"Lawrence, KS",employment thousands SA,263,1,263,51.83155893536122,1.7403255605282222,44.8,47.172,48.91,49.62,50.8,52.0,53.1,54.080000000000005,54.6,54.738,55.3,0,0
30020,"Lawton, OK",ZHVI all-homes SA,267,1,267,118544.72741288766,14784.094570888035,98038.09916619443,98084.70695350021,101203.07729933476,102206.12159652989,105467.41476867715,117418.05483525775,123433.33418617083,143770.10653020232,147821.08435280004,154750.8664020162,155515.55047543833,0,0
30020,"Lawton, OK",permits units SA,267,1,267,100651.14829336044,101210.6055694235,0.637048797668194,1.1696916957895,2.770089545241477,3.8476724246313587,7.0566381588666545,49.4579062640799,202011.5,202403.40000000002,202504.7,202603.34000000003,202606.0,0,0
30020,"Lawton, OK",employment thousands SA,267,1,267,44.5808988764045,1.3221828958341304,39.8,41.732,42.1,42.5,43.7,45.1,45.6,45.9,46.2,46.634,47.0,0,0
30140,"Lebanon, PA",ZHVI all-homes SA,254,1,254,205374.05292730132,46839.662444350586,159744.614906963,161020.34711116293,168467.162527112,169981.73473673378,173995.98132597044,181645.25700529083,226689.47369781852,291099.93169392284,305826.055609877,319601.7678239328,323559.3078132349,0,0
30140,"Lebanon, PA",permits units SA,254,1,254,100255.07632220647,101224.62094114792,3.50976873649593,8.061150150394536,12.59018623036837,14.91970221999556,19.57584335025945,134.2136523146265,202102.75,202404.7,202505.35,202603.47,202606.0,0,0
30140,"Lebanon, PA",employment thousands SA,254,1,254,51.97755905511811,2.7412686300383453,44.7,47.812,48.8,49.13,50.0,51.0,53.7,56.7,57.135000000000005,58.2,58.4,0,0
30620,"Lima, OH",ZHVI all-homes SA,268,1,268,119706.590142412,29864.6688018454,90010.00800862565,90565.81118401623,91722.20643203508,92757.48063331294,97491.75306263358,108846.21345180561,133102.35688589956,171679.14174590498,180473.73837765623,193517.16974341235,195524.43025244295,0,0
30620,"Lima, OH",permits units SA,268,1,268,101778.24519775546,101206.3259230703,-1.05189542726149,-0.8074152112480273,-0.2770354411231432,0.1350447388836011,1.57927743325625,201504.5,202011.25,202403.30000000002,202504.65000000002,202603.33,202606.0,0,0
30620,"Lima, OH",employment thousands SA,268,1,268,53.03582089552239,2.149850721586225,44.3,48.767,50.769999999999996,51.47,51.9,52.349999999999994,53.3,57.03,57.8,58.132999999999996,58.4,0,0
30700,"Lincoln, NE",ZHVI all-homes SA,270,1,270,192906.06424861748,52310.32321506121,145885.44196080396,146746.70429557157,148492.92548215494,150279.96502451666,153235.21340492408,159639.7031757743,220810.30643108886,285307.3389385682,294332.0870112587,306557.6469959966,306867.9496585937,0,0
30700,"Lincoln, NE",permits units SA,270,1,270,101114.18337797308,101117.76297813747,52.9624166592296,63.39446903886274,120.42206055555931,151.9526385597437,181.8737839852805,100987.28237227788,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
30700,"Lincoln, NE",employment thousands SA,270,1,270,182.95185185185184,9.676421746794459,165.5,166.007,168.33499999999998,171.19,173.425,184.1,191.475,195.81000000000003,197.6,198.63099999999997,199.1,0,0
30980,"Longview, TX",ZHVI all-homes SA,269,1,269,150815.1663433282,37322.075969399186,95057.9468477114,95455.89687302597,99633.79738302427,114407.31077846065,126344.14686124289,135899.76465016263,173261.11540291566,217034.40571931444,219077.6457524775,222296.52241746074,222830.72683582947,0,0
30980,"Longview, TX",permits units SA,269,1,269,100659.88671214056,101199.99112519958,2.29909174788121,4.592861699262118,8.656392161258303,11.55648657862262,19.0245191094557,89.1447376200098,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
30980,"Longview, TX",employment thousands SA,269,1,269,120.33940520446096,4.270675042255027,109.1,109.668,111.86000000000001,113.66,118.4,121.6,123.2,124.62,125.5,128.49599999999998,129.0,0,0
31180,"Lubbock, TX",ZHVI all-homes SA,268,1,268,152607.14343652633,35519.79358276907,98511.61530740648,99203.22242995037,102733.74478965657,109389.9738650173,132077.52228861494,136497.87132152956,170543.79504121165,213989.22649720058,215136.8562190684,216639.22829284053,217051.69565381258,0,0
