zillow_region_id,zillow_region_name,cbsa_code,census_cbsa_title,bls_area_code,bls_area_title,match_method,geographic_vintage,match_status,review_reason
394967,"Payson, AZ",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394968,"Pecos, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394971,"Pensacola, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394973,"Peru, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394974,"Philadelphia, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394976,"Phoenix, AZ",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394977,"Picayune, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394979,"Pierre, SD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394980,"Pine Bluff, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753912,"Pinehurst, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394981,"Pittsburg, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394984,"Plainview, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394985,"Platteville, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394986,"Plattsburgh, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394987,"Plymouth, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394989,"Point Pleasant, WV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394990,"Ponca City, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394992,"Pontiac, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394993,"Poplar Bluff, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394994,"Port Angeles, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753914,"Port Lavaca, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394996,"Portales, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394997,"Portland, ME",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394998,"Portland, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394999,"Portsmouth, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395000,"Pottsville, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395003,"Price, UT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395004,"Prineville, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395005,"Providence, RI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395006,"Provo, UT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395008,"Pullman, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395010,"Quincy, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395011,"Racine, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395012,"Raleigh, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395014,"Raymondville, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395016,"Red Bluff, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395017,"Red Wing, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395020,"Rexburg, ID",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395021,"Richmond, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395023,"Richmond, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395024,"Rio Grande City, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395025,"Riverside, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395026,"Riverton, WY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395027,"Roanoke Rapids, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395029,"Rochelle, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395032,"Rock Springs, WY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395034,"Rockingham, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395037,"Rolla, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395039,"Roseburg, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395040,"Roswell, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395042,"Russellville, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395043,"Ruston, LA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395044,"Rutland, VT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395045,"Sacramento, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395046,"Safford, AZ",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753915,"Salem, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395049,"Salina, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395053,"Salt Lake City, UT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395055,"San Antonio, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395056,"San Diego, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395057,"San Francisco, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395059,"San Jose, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395061,"San Luis Obispo, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753916,"Sandpoint, ID",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395063,"Sanford, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395065,"Santa Cruz, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753917,"Santa Maria, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395068,"Santa Rosa, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395069,"Sault Ste. Marie, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395071,"Sayre, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395072,"Scottsbluff, NE",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395073,"Scottsboro, AL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395075,"Scranton, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395077,"Searcy, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395078,"Seattle, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395079,"Sebastian, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395081,"Sedalia, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395082,"Selinsgrove, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395083,"Selma, AL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395084,"Seneca Falls, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395085,"Seneca, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395086,"Sevierville, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395087,"Seymour, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753918,"Shawano, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395088,"Shawnee, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395090,"Shelby, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395091,"Shelbyville, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395092,"Shelton, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395093,"Sheridan, WY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395094,"Sherman, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395095,"Show Low, AZ",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395096,"Shreveport, LA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395097,"Sidney, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395098,"Sierra Vista, AZ",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395099,"Sikeston, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395100,"Silver City, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395102,"Sioux City, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395103,"Sioux Falls, SD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395104,"Snyder, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395105,"Somerset, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395106,"Somerset, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753920,"Sonora, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395107,"South Bend, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395110,"Spearfish, SD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395111,"Spencer, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395112,"Spirit Lake, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395113,"Spokane, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395120,"St. Joseph, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395121,"St. Louis, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395122,"St. Marys, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395124,"Starkville, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395126,"Statesboro, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395128,"Staunton, VA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753921,"Steamboat Springs, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395129,"Stephenville, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395130,"Sterling, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395131,"Sterling, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395132,"Stevens Point, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395133,"Stillwater, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395134,"Stockton, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395135,"Storm Lake, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395136,"Sturgis, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395137,"Sulphur Springs, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395138,"Summerville, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395140,"Sunbury, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395141,"Susanville, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395142,"Sweetwater, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395144,"Tahlequah, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395145,"Talladega, AL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395148,"Tampa, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395149,"Taos, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395150,"Taylorville, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395152,"Texarkana, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753923,"The Dalles, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395153,"The Villages, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395154,"Thomaston, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395155,"Thomasville, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395157,"Tiffin, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395158,"Tifton, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395159,"Toccoa, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395162,"Torrington, CT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395164,"Trenton, NJ",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395165,"Troy, AL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395166,"Truckee, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395168,"Tullahoma, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395170,"Tupelo, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395175,"Ukiah, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395176,"Union City, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395178,"Urbana, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395179,"Utica, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395181,"Uvalde, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395185,"Van Wert, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395186,"Vermillion, SD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395187,"Vernal, UT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395188,"Vernon, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395189,"Vicksburg, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395191,"Vidalia, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395192,"Vincennes, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753925,"Vineyard Haven, MA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395194,"Virginia Beach, VA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395196,"Wabash, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395198,"Wahpeton, ND",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395201,"Wapakoneta, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395203,"Warren, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395204,"Warrensburg, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395205,"Warsaw, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395206,"Washington Court House, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395209,"Washington, DC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395207,"Washington, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395208,"Washington, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395210,"Waterloo, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395213,"Watertown, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395211,"Watertown, SD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395212,"Watertown, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395214,"Wauchula, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395216,"Waycross, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753926,"Weatherford, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395217,"Weirton, WV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395218,"Wenatchee, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395219,"West Plains, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395221,"Wheeling, WV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395222,"Whitewater, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395227,"Williston, ND",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395228,"Willmar, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395230,"Wilmington, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395231,"Wilson, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395232,"Winchester, VA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753927,"Winnemucca, NV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395234,"Winona, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395235,"Winston, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753928,"Wisconsin Rapids, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395236,"Woodward, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395239,"Worthington, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395241,"Yankton, SD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395244,"York, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395245,"Youngstown, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
395248,"Zanesville, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753929,"Zapata, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
