cbsa_code,msa_title,date,variable,value,diagnostic,threshold,source_file,candidate_panels_affected
29940,"Lawrence, KS",2013-02-01,permits units SA,-15.9873268100693,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
29940,"Lawrence, KS",2018-10-01,permits units SA,-20.0071725289796,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
29940,"Lawrence, KS",2026-06-01,employment,54.7,BLS preliminary observation,preliminary_flag==1,BLS CES,
30020,"Lawton, OK",2026-06-01,employment,43.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
30140,"Lebanon, PA",2026-06-01,employment,58.4,BLS preliminary observation,preliminary_flag==1,BLS CES,
30620,"Lima, OH",2004-02-01,permits units SA,-0.0863491591662945,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2004-04-01,permits units SA,-0.918812316200201,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2004-06-01,permits units SA,-0.115861701509848,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2005-06-01,permits units SA,-0.0711592823578284,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2005-12-01,permits units SA,-0.254094882928939,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2006-06-01,permits units SA,-0.145308768907829,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2007-02-01,permits units SA,-0.0546461470765247,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2008-02-01,permits units SA,-0.289388049381561,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2008-10-01,permits units SA,-0.0101195664907526,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2008-12-01,permits units SA,-0.180071302923488,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2010-04-01,permits units SA,-0.388199015105856,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2010-06-01,permits units SA,-0.40106431518178,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2011-12-01,permits units SA,-0.652701481049053,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2012-04-01,permits units SA,-0.491601303046966,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2012-06-01,permits units SA,-0.598172590689135,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2012-08-01,permits units SA,-0.324741455700944,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2013-12-01,permits units SA,-1.05189542726149,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2014-02-01,permits units SA,-0.712643243476979,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2015-12-01,permits units SA,-0.55232245010442,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2016-02-01,permits units SA,-0.920889394002663,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2016-08-01,permits units SA,-0.480917666571352,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2016-12-01,permits units SA,-0.752547980450688,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
30620,"Lima, OH",2026-06-01,employment,52.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
30700,"Lincoln, NE",2026-06-01,employment,199.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
30980,"Longview, TX",2026-06-01,employment,123.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
31180,"Lubbock, TX",2026-06-01,employment,176.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
31340,"Lynchburg, VA",2026-06-01,employment,104.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
31540,"Madison, WI",2026-06-01,employment,429.0,BLS preliminary observation,preliminary_flag==1,BLS CES,
31740,"Manhattan, KS",2010-02-01,permits units SA,-65.3049756942702,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
31740,"Manhattan, KS",2022-02-01,permits units SA,-61.0775034393775,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
31740,"Manhattan, KS",2026-06-01,employment,55.5,BLS preliminary observation,preliminary_flag==1,BLS CES,
31860,"Mankato, MN",2026-06-01,employment,58.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
31900,"Mansfield, OH",2008-08-01,permits units SA,-1.36978910597377,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
31900,"Mansfield, OH",2011-08-01,permits units SA,-0.899271175672722,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
32780,"Medford, OR",2026-06-01,employment,90.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
32900,"Merced, CA",2005-02-01,permits units SA,-0.761589975004981,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
32900,"Merced, CA",2005-10-01,permits units SA,-10.5792644012689,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
32900,"Merced, CA",2013-10-01,permits units SA,-2.67991875233696,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
32900,"Merced, CA",2015-12-01,permits units SA,-2.0909378931836,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
32900,"Merced, CA",2026-06-01,employment,78.2,BLS preliminary observation,preliminary_flag==1,BLS CES,
33220,"Midland, MI",2026-06-01,employment,39.6,BLS preliminary observation,preliminary_flag==1,BLS CES,
33260,"Midland, TX",2026-06-01,employment,128.6,BLS preliminary observation,preliminary_flag==1,BLS CES,
33540,"Missoula, MT",2021-12-01,permits units SA,-30.241009474117,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33540,"Missoula, MT",2026-06-01,employment,69.3,BLS preliminary observation,preliminary_flag==1,BLS CES,
33660,"Mobile, AL",2026-06-01,employment,189.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
33700,"Modesto, CA",2004-12-01,permits units SA,-0.0710113382466664,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2007-08-01,permits units SA,-1.37885237851559,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2008-02-01,permits units SA,-2.07265803062523,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2008-04-01,permits units SA,-1.41673049912537,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2011-10-01,permits units SA,-2.18982920957019,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2011-12-01,permits units SA,-1.67264431831057,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2012-02-01,permits units SA,-2.14304435984872,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2012-04-01,permits units SA,-0.607082546859923,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2012-10-01,permits units SA,-0.059232925356311,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2013-08-01,permits units SA,-0.0826095630048713,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2014-02-01,permits units SA,-3.90635115054884,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2014-04-01,permits units SA,-1.22348373896233,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2014-10-01,permits units SA,-1.14028409515079,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2015-08-01,permits units SA,-5.33628078941383,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2015-12-01,permits units SA,-7.51334624594878,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2016-04-01,permits units SA,-3.81025506790038,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33700,"Modesto, CA",2026-06-01,employment,191.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
33740,"Monroe, LA",2026-06-01,employment,93.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
33780,"Monroe, MI",2004-08-01,permits units SA,-0.0824259241146628,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2004-10-01,permits units SA,-0.331351068352423,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2005-04-01,permits units SA,-0.493074999794065,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2006-06-01,permits units SA,-2.93290846367011,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2006-10-01,permits units SA,-1.32860428021134,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2006-12-01,permits units SA,-0.0150851979843707,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2008-12-01,permits units SA,-0.0605915908812427,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2012-02-01,permits units SA,-0.485518046208674,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2012-04-01,permits units SA,-0.0827053502336204,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2012-08-01,permits units SA,-0.195746107110992,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2012-10-01,permits units SA,-0.0688931564534192,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2013-12-01,permits units SA,-0.867833151403171,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2014-02-01,permits units SA,-0.883180561589891,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2014-04-01,permits units SA,-1.5428192078927,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2014-06-01,permits units SA,-1.68358440444042,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2014-10-01,permits units SA,-0.384097162306805,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2015-12-01,permits units SA,-1.12947568718317,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2016-02-01,permits units SA,-0.377035311009409,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2016-04-01,permits units SA,-1.72776353662967,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2016-06-01,permits units SA,-4.23303715123648,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2016-10-01,permits units SA,-0.663267791035437,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
33780,"Monroe, MI",2026-06-01,employment,43.5,BLS preliminary observation,preliminary_flag==1,BLS CES,
33860,"Montgomery, AL",2026-06-01,employment,184.5,BLS preliminary observation,preliminary_flag==1,BLS CES,
34060,"Morgantown, WV",2004-06-01,permits units SA,-0.125751787004764,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2006-06-01,permits units SA,-1.6040742396234,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2006-08-01,permits units SA,-5.73136226742891,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2006-10-01,permits units SA,-2.0622141143856,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2006-12-01,permits units SA,-0.962633922903459,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2008-06-01,permits units SA,-3.82438715190256,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2008-08-01,permits units SA,-5.87886277389605,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2008-10-01,permits units SA,-4.42579702978716,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2008-12-01,permits units SA,-3.76036611229265,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2009-02-01,permits units SA,-0.0617162937823206,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2010-06-01,permits units SA,-6.57268038983248,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2010-08-01,permits units SA,-2.90154707144185,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2010-12-01,permits units SA,-4.5140395947567,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2012-08-01,permits units SA,-2.39553058366281,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2012-10-01,permits units SA,-5.05007341202739,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2013-02-01,permits units SA,-0.409821813915727,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2014-06-01,permits units SA,-3.94496309721142,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2014-08-01,permits units SA,-0.870609290642484,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2014-10-01,permits units SA,-2.26129853409884,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2014-12-01,permits units SA,-1.24723576477073,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2015-10-01,permits units SA,-0.463816664470229,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2015-12-01,permits units SA,-0.965832500743952,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2016-06-01,permits units SA,-1.81616294294957,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2016-08-01,permits units SA,-1.43987492106488,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2016-10-01,permits units SA,-0.749779557532213,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2016-12-01,permits units SA,-1.81321080474688,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2017-12-01,permits units SA,-1.68511304394193,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2023-06-01,permits units SA,-0.140943506632299,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34060,"Morgantown, WV",2026-06-01,employment,74.0,BLS preliminary observation,preliminary_flag==1,BLS CES,
34620,"Muncie, IN",2009-02-01,permits units SA,-1.02054877104692,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2009-12-01,permits units SA,-0.406148542523246,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2010-06-01,permits units SA,-0.523374350513451,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2010-08-01,permits units SA,-0.650503453408573,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2011-10-01,permits units SA,-0.208048462742551,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2012-06-01,permits units SA,-0.815329094940675,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2012-08-01,permits units SA,-0.708438308577461,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2012-12-01,permits units SA,-0.451835606966989,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2013-10-01,permits units SA,-0.39017199775461,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2014-08-01,permits units SA,-2.39121084842349,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2015-10-01,permits units SA,-0.0568408999634035,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2016-04-01,permits units SA,-1.00752188966734,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2016-06-01,permits units SA,-0.163166199408782,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2016-08-01,permits units SA,-2.40288562262961,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2026-06-01,permits units SA,-0.887615493407228,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34620,"Muncie, IN",2026-06-01,employment,48.5,BLS preliminary observation,preliminary_flag==1,BLS CES,
34900,"Napa, CA",2004-08-01,permits units SA,-6.78242764161259,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34900,"Napa, CA",2005-04-01,permits units SA,-0.0324973225278485,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34900,"Napa, CA",2006-08-01,permits units SA,-2.75092806745946,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34900,"Napa, CA",2009-08-01,permits units SA,-2.28978144572347,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34900,"Napa, CA",2012-08-01,permits units SA,-1.65183251811661,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
34900,"Napa, CA",2013-04-01,permits units SA,-4.88103029555915,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35300,"New Haven, CT",2026-06-01,employment,290.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
35660,"Niles, MI",2004-10-01,permits units SA,-0.317041496813243,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2005-04-01,permits units SA,-0.793465043861587,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2008-06-01,permits units SA,-0.464258353149016,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2013-02-01,permits units SA,-0.129501458518817,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2013-12-01,permits units SA,-0.839548567286659,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2014-04-01,permits units SA,-0.386409731046979,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2014-06-01,permits units SA,-0.271067977620708,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2016-06-01,permits units SA,-1.99224268231368,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2016-12-01,permits units SA,-0.0577463173584821,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2017-02-01,permits units SA,-3.14603522663561,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
35660,"Niles, MI",2026-06-01,employment,64.2,BLS preliminary observation,preliminary_flag==1,BLS CES,
36100,"Ocala, FL",2026-06-01,employment,126.6,BLS preliminary observation,preliminary_flag==1,BLS CES,
36220,"Odessa, TX",2022-02-01,permits units SA,-0.876165753445662,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
36220,"Odessa, TX",2026-06-01,employment,84.0,BLS preliminary observation,preliminary_flag==1,BLS CES,
36260,"Ogden, UT",2026-06-01,employment,269.7,BLS preliminary observation,preliminary_flag==1,BLS CES,
36420,"Oklahoma City, OK",2026-06-01,employment,711.4,BLS preliminary observation,preliminary_flag==1,BLS CES,
36980,"Owensboro, KY",2026-06-01,employment,50.7,BLS preliminary observation,preliminary_flag==1,BLS CES,
37900,"Peoria, IL",2006-10-01,permits units SA,-0.631041797357798,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
37900,"Peoria, IL",2010-10-01,permits units SA,-0.828657615740798,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
37900,"Peoria, IL",2011-02-01,permits units SA,-0.0759022738995387,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
37900,"Peoria, IL",2014-02-01,permits units SA,-2.33208921644795,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
37900,"Peoria, IL",2016-02-01,permits units SA,-0.86565171312041,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
37900,"Peoria, IL",2016-08-01,permits units SA,-1.88175097270124,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
37900,"Peoria, IL",2026-06-01,employment,171.3,BLS preliminary observation,preliminary_flag==1,BLS CES,
38300,"Pittsburgh, PA",2026-06-01,employment,1202.0,BLS preliminary observation,preliminary_flag==1,BLS CES,
38340,"Pittsfield, MA",2006-04-01,permits units SA,-0.0245359621735308,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2007-02-01,permits units SA,-0.856897996447858,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2010-04-01,permits units SA,-0.162248934621527,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2011-10-01,permits units SA,-0.305028177672757,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2012-06-01,permits units SA,-0.500880105429349,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2013-06-01,permits units SA,-0.331420659135711,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2013-08-01,permits units SA,-0.27551523554894,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2013-10-01,permits units SA,-0.710658038979949,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2013-12-01,permits units SA,-0.84855833446383,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2014-02-01,permits units SA,-0.791389969510332,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2015-08-01,permits units SA,-0.317154707233716,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2015-10-01,permits units SA,-0.292635621582069,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2016-02-01,permits units SA,-1.20149312611335,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2017-06-01,permits units SA,-0.483951436385171,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
38340,"Pittsfield, MA",2026-06-01,employment,58.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
38540,"Pocatello, ID",2026-06-01,employment,39.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
38940,"Port St. Lucie, FL",2026-06-01,employment,178.3,BLS preliminary observation,preliminary_flag==1,BLS CES,
39380,"Pueblo, CO",2026-06-01,employment,62.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
39460,"Punta Gorda, FL",2026-06-01,employment,59.2,BLS preliminary observation,preliminary_flag==1,BLS CES,
39660,"Rapid City, SD",2018-12-01,permits units SA,-10.0530023432813,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
39660,"Rapid City, SD",2026-06-01,employment,77.0,BLS preliminary observation,preliminary_flag==1,BLS CES,
39740,"Reading, PA",2005-02-01,permits units SA,-0.563078219707712,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
39740,"Reading, PA",2011-10-01,permits units SA,-1.17427605304279,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
39740,"Reading, PA",2012-02-01,permits units SA,-0.41582671961318,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
39740,"Reading, PA",2014-02-01,permits units SA,-2.28602409608294,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
39740,"Reading, PA",2015-12-01,permits units SA,-1.70486846594404,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
39740,"Reading, PA",2016-02-01,permits units SA,-1.81507275343515,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
39740,"Reading, PA",2026-06-01,employment,185.3,BLS preliminary observation,preliminary_flag==1,BLS CES,
39820,"Redding, CA",2011-06-01,permits units SA,-3.11437928116457,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
39820,"Redding, CA",2026-06-01,employment,73.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
39900,"Reno, NV",2026-06-01,employment,285.6,BLS preliminary observation,preliminary_flag==1,BLS CES,
40060,"Richmond, VA",2026-06-01,employment,728.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
40340,"Rochester, MN",2004-10-01,permits units SA,-22.2714070164313,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40340,"Rochester, MN",2004-12-01,permits units SA,-11.2352529789622,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
